scorer,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron,Byron
labeled-data/Sample2/0274.png,120.6,70.8,115.8,53.699999999999996,89.7,84.3,89.7,97.8,86.39999999999999,105.0,71.39999999999999,89.1,70.2,102.0,73.5,108.89999999999999,81.0,60.3,74.39999999999999,47.699999999999996,65.39999999999999,69.0,63.9,71.1,68.39999999999999,39.9,32.699999999999996,87.6,43.199999999999996,103.2,50.4,108.6,23.4,45.3,20.4,69.3,5.1,86.7,2.1,103.5,4.2,111.3,8.1,53.1
labeled-data/Sample2/0275.png,121.5,70.2,117.6,54.3,92.7,84.3,93.0,97.2,90.3,105.0,71.39999999999999,89.1,70.2,102.0,73.5,108.89999999999999,82.2,60.3,74.7,47.699999999999996,66.89999999999999,69.0,66.3,71.39999999999999,69.6,39.9,32.699999999999996,87.6,43.199999999999996,103.2,50.4,108.6,24.599999999999998,45.0,21.599999999999998,69.3,6.0,86.7,1.7999999999999998,103.2,4.2,111.3,9.6,52.8
labeled-data/Sample2/0276.png,123.89999999999999,69.89999999999999,119.39999999999999,54.3,93.3,83.7,96.89999999999999,97.2,95.7,105.3,71.7,89.1,70.2,102.0,73.5,108.89999999999999,82.2,60.3,76.8,48.3,68.39999999999999,69.0,66.3,71.39999999999999,70.8,39.9,34.5,86.39999999999999,43.199999999999996,103.2,50.4,108.6,26.4,44.699999999999996,21.599999999999998,69.3,7.5,86.7,2.4,102.89999999999999,4.2,111.3,10.5,52.5
labeled-data/Sample2/0277.png,125.69999999999999,69.6,121.19999999999999,54.3,95.1,83.7,99.0,97.5,99.89999999999999,105.3,72.6,89.1,70.2,102.0,73.5,108.89999999999999,83.39999999999999,60.9,77.7,48.9,69.89999999999999,69.0,67.5,72.0,72.3,39.6,35.4,85.8,43.199999999999996,103.2,50.4,108.6,28.2,44.699999999999996,24.9,69.3,9.0,86.1,4.2,102.89999999999999,4.5,110.7,12.6,50.699999999999996
labeled-data/Sample2/0278.png,127.19999999999999,69.6,122.1,54.0,97.5,84.0,101.39999999999999,97.2,104.1,105.6,72.6,89.1,70.2,102.0,73.5,108.89999999999999,84.6,60.9,79.5,49.199999999999996,70.2,69.0,68.1,72.0,73.2,39.6,35.699999999999996,85.8,43.199999999999996,103.2,50.4,108.6,29.7,45.0,25.5,69.0,11.7,84.6,7.199999999999999,102.3,5.3999999999999995,110.7,13.5,50.1
labeled-data/Sample2/0279.png,127.8,69.0,123.3,53.4,99.0,84.0,103.8,97.2,107.1,105.6,73.8,89.1,70.2,102.0,73.5,108.89999999999999,86.1,60.9,79.5,49.199999999999996,71.7,69.0,69.6,72.0,74.39999999999999,40.199999999999996,36.3,85.5,43.199999999999996,103.2,50.4,108.6,30.9,44.699999999999996,27.3,69.0,13.799999999999999,83.1,9.0,101.7,6.8999999999999995,110.7,15.6,49.8
labeled-data/Sample2/0280.png,129.29999999999998,68.39999999999999,124.8,52.8,99.89999999999999,84.6,106.8,97.2,110.7,105.0,74.39999999999999,89.1,70.5,101.7,73.5,108.89999999999999,86.7,60.9,81.0,49.5,72.0,69.0,69.6,72.0,77.1,40.199999999999996,37.8,85.5,43.199999999999996,103.2,50.4,108.6,32.4,44.699999999999996,30.299999999999997,68.39999999999999,15.6,83.1,10.5,101.39999999999999,7.8,110.39999999999999,15.899999999999999,49.8
labeled-data/Sample2/0281.png,129.9,68.1,125.39999999999999,52.8,102.6,84.89999999999999,109.5,97.2,113.1,105.0,74.39999999999999,88.8,71.39999999999999,101.7,73.5,108.89999999999999,87.89999999999999,60.9,82.5,49.199999999999996,73.5,69.3,71.39999999999999,72.3,78.3,40.5,38.699999999999996,85.5,44.699999999999996,102.89999999999999,50.4,108.6,33.6,44.1,32.4,66.89999999999999,16.8,83.1,13.2,101.1,9.299999999999999,109.2,18.0,49.5
labeled-data/Sample2/0282.png,130.79999999999998,67.8,126.6,51.3,103.8,86.7,110.7,97.5,116.39999999999999,105.6,74.7,88.8,71.39999999999999,101.7,73.5,108.89999999999999,89.39999999999999,62.099999999999994,84.3,49.199999999999996,74.1,69.3,73.5,72.6,78.89999999999999,40.5,38.699999999999996,84.6,44.699999999999996,102.89999999999999,50.4,108.6,34.8,43.8,32.4,66.89999999999999,18.0,83.1,16.5,101.1,11.4,108.89999999999999,19.5,49.5
labeled-data/Sample2/0283.png,133.79999999999998,66.0,128.4,50.1,105.3,86.7,111.6,98.7,117.6,105.89999999999999,74.7,88.8,71.39999999999999,101.7,73.5,108.89999999999999,89.39999999999999,62.099999999999994,84.89999999999999,49.5,75.3,69.3,74.39999999999999,73.5,79.8,40.5,38.699999999999996,84.6,44.699999999999996,102.89999999999999,50.4,108.6,36.0,43.199999999999996,33.9,66.89999999999999,20.4,82.5,18.3,101.39999999999999,14.7,108.89999999999999,20.4,48.6
labeled-data/Sample2/0284.png,135.9,64.5,129.9,49.5,105.6,86.7,112.5,99.3,118.5,105.89999999999999,76.2,88.8,71.39999999999999,101.7,73.5,108.89999999999999,90.89999999999999,62.4,85.5,49.5,75.89999999999999,69.3,74.39999999999999,73.5,80.39999999999999,40.5,39.6,83.7,44.699999999999996,101.39999999999999,50.4,108.6,36.9,42.6,36.3,66.3,24.3,81.6,21.599999999999998,100.5,17.7,108.89999999999999,21.9,48.6
labeled-data/Sample2/0285.png,136.5,63.9,131.1,47.699999999999996,106.2,86.7,113.39999999999999,99.6,118.5,105.89999999999999,77.1,88.8,71.7,101.7,73.5,108.89999999999999,92.7,62.4,87.6,49.5,76.8,69.3,74.7,72.89999999999999,81.6,40.5,39.6,83.7,45.0,101.39999999999999,50.4,108.6,38.1,42.6,37.8,66.3,25.5,81.3,24.9,100.2,21.3,108.89999999999999,23.099999999999998,48.3
labeled-data/Sample2/0286.png,137.1,63.599999999999994,132.6,47.1,108.0,88.2,113.39999999999999,100.5,120.3,105.89999999999999,78.0,88.8,71.7,101.7,73.5,108.89999999999999,93.6,62.699999999999996,88.8,49.5,78.3,69.6,75.6,71.7,84.0,40.8,39.6,83.39999999999999,45.0,101.39999999999999,50.4,108.6,39.6,42.0,39.0,65.7,27.3,81.0,28.2,99.6,25.8,108.6,24.599999999999998,48.3
labeled-data/Sample2/0287.png,138.0,63.0,132.9,46.8,108.3,89.39999999999999,113.39999999999999,100.5,120.0,105.89999999999999,78.0,88.8,71.7,101.7,73.5,108.89999999999999,94.8,62.699999999999996,90.3,49.5,78.89999999999999,69.89999999999999,76.5,71.7,85.5,40.8,41.1,84.0,45.0,101.39999999999999,50.4,108.6,41.699999999999996,41.1,41.4,65.7,30.0,80.7,32.1,99.6,30.299999999999997,107.7,25.5,47.699999999999996
labeled-data/Sample2/0288.png,139.5,62.099999999999994,135.0,46.5,108.6,89.39999999999999,113.39999999999999,100.5,119.39999999999999,106.5,78.3,88.8,73.5,101.7,73.5,108.89999999999999,96.0,63.9,90.3,49.5,78.89999999999999,69.89999999999999,78.6,70.2,87.6,40.8,42.0,83.7,45.0,101.39999999999999,50.4,108.6,43.8,41.1,44.699999999999996,65.7,32.699999999999996,80.7,35.4,99.3,34.199999999999996,106.8,26.4,47.699999999999996
labeled-data/Sample2/0289.png,141.29999999999998,61.5,135.6,45.6,108.6,89.39999999999999,113.1,101.39999999999999,119.39999999999999,106.5,79.5,88.8,73.5,101.7,73.5,108.89999999999999,97.2,63.9,92.7,50.4,79.8,69.89999999999999,78.0,72.3,88.8,41.1,43.5,82.2,45.0,101.39999999999999,50.4,108.6,45.0,41.1,46.8,65.7,35.4,80.7,39.0,99.3,38.699999999999996,107.1,28.5,47.699999999999996
labeled-data/Sample2/0290.png,143.1,60.599999999999994,136.79999999999998,45.9,108.6,89.39999999999999,112.8,101.39999999999999,119.39999999999999,106.5,79.8,88.8,73.8,101.39999999999999,73.5,108.89999999999999,98.39999999999999,63.9,94.5,50.4,81.6,69.89999999999999,78.0,72.3,90.6,41.1,43.5,82.2,,,50.4,108.6,47.1,41.1,47.699999999999996,65.7,38.4,80.39999999999999,43.8,98.7,44.1,107.1,31.2,47.699999999999996
labeled-data/Sample2/0291.png,144.29999999999998,60.599999999999994,138.6,45.6,108.6,89.39999999999999,112.8,101.39999999999999,119.39999999999999,106.5,81.6,88.8,73.8,101.39999999999999,73.5,108.89999999999999,99.89999999999999,63.9,96.3,50.4,83.39999999999999,69.89999999999999,79.2,73.2,92.1,41.1,,,,,50.4,108.6,48.9,40.199999999999996,49.5,65.7,40.8,80.1,47.699999999999996,98.7,48.3,107.1,32.699999999999996,47.4
labeled-data/Sample2/0292.png,144.9,60.599999999999994,139.79999999999998,45.3,108.6,89.39999999999999,112.8,101.39999999999999,119.39999999999999,106.5,81.6,88.8,75.3,101.1,73.5,108.89999999999999,101.1,63.9,97.5,51.0,85.2,69.89999999999999,81.3,73.2,93.0,41.1,,,45.6,101.7,49.199999999999996,108.89999999999999,50.1,40.8,50.699999999999996,65.7,42.3,80.1,50.699999999999996,98.39999999999999,51.6,107.1,33.9,47.1
labeled-data/Sample2/0293.png,147.29999999999998,60.0,140.7,45.3,108.6,89.39999999999999,112.8,101.39999999999999,119.39999999999999,106.5,84.0,88.8,75.3,101.1,73.5,108.89999999999999,101.1,63.9,99.3,51.3,86.7,69.89999999999999,84.89999999999999,72.6,93.6,41.1,,,45.6,101.7,49.199999999999996,108.89999999999999,51.0,40.8,52.8,65.7,45.9,80.1,55.199999999999996,98.39999999999999,56.699999999999996,106.8,35.1,47.1
labeled-data/Sample2/0294.png,148.5,60.0,142.79999999999998,45.6,108.6,89.39999999999999,112.8,101.39999999999999,119.39999999999999,106.5,86.7,88.8,78.3,101.1,73.8,108.6,102.6,64.2,100.2,51.3,88.8,69.89999999999999,85.5,72.6,96.0,40.8,45.3,84.6,45.6,101.39999999999999,51.0,108.3,53.4,40.8,55.199999999999996,65.7,48.3,81.3,58.8,98.1,60.9,106.2,36.9,47.4
labeled-data/Sample2/0295.png,149.4,60.0,144.29999999999998,45.3,109.2,89.1,112.8,101.39999999999999,119.39999999999999,106.5,89.39999999999999,90.0,80.39999999999999,100.5,74.7,108.3,103.8,64.2,101.1,51.3,90.3,69.89999999999999,85.5,72.6,96.89999999999999,40.8,45.9,83.1,45.6,101.39999999999999,51.0,108.3,54.3,41.1,57.3,65.7,51.0,81.3,62.699999999999996,98.7,66.3,106.2,38.1,47.4
labeled-data/Sample2/0296.png,150.9,60.0,145.79999999999998,46.8,110.39999999999999,88.8,112.8,101.39999999999999,119.39999999999999,106.5,92.1,90.6,83.39999999999999,101.1,75.89999999999999,107.39999999999999,104.7,64.2,102.3,51.3,91.2,69.89999999999999,89.39999999999999,72.89999999999999,98.1,40.8,47.4,83.1,45.6,101.39999999999999,51.0,108.3,55.199999999999996,40.8,57.599999999999994,65.7,55.199999999999996,81.89999999999999,66.3,98.39999999999999,69.6,106.2,39.9,47.1
labeled-data/Sample2/0297.png,152.7,60.3,146.7,46.199999999999996,110.39999999999999,88.8,112.8,101.39999999999999,119.39999999999999,106.5,94.8,90.6,87.0,101.39999999999999,79.5,106.8,105.89999999999999,64.2,102.3,51.3,93.6,69.89999999999999,92.39999999999999,72.0,99.0,40.5,47.4,83.1,46.199999999999996,101.39999999999999,51.0,108.3,58.199999999999996,41.1,60.0,65.39999999999999,57.599999999999994,82.5,69.3,99.6,73.8,107.1,41.4,47.699999999999996
labeled-data/Sample2/0298.png,153.29999999999998,60.9,148.2,46.5,110.39999999999999,88.8,112.8,101.39999999999999,119.39999999999999,106.5,98.39999999999999,90.89999999999999,89.1,101.7,83.1,106.5,108.0,63.3,102.89999999999999,51.3,95.39999999999999,70.5,92.39999999999999,72.0,100.2,40.199999999999996,48.0,83.1,46.5,101.39999999999999,51.0,108.3,59.099999999999994,41.1,63.0,64.5,60.3,84.3,73.2,99.3,76.5,107.39999999999999,41.699999999999996,48.0
labeled-data/Sample2/0299.png,154.5,62.099999999999994,149.7,46.5,111.0,88.2,112.8,101.39999999999999,119.39999999999999,106.5,102.89999999999999,91.2,92.7,101.7,85.8,106.5,109.5,63.3,102.89999999999999,51.3,97.2,70.5,93.0,72.0,100.8,40.199999999999996,48.9,83.1,46.8,101.39999999999999,51.0,108.3,60.599999999999994,41.1,64.2,65.39999999999999,63.3,84.6,75.0,99.6,80.1,108.0,42.9,48.6
labeled-data/Sample2/0300.png,156.9,62.099999999999994,151.2,48.0,111.6,87.89999999999999,112.8,101.39999999999999,119.39999999999999,106.5,105.6,90.89999999999999,96.0,101.7,90.0,106.5,110.1,63.3,106.8,51.3,98.7,70.5,93.6,72.0,101.39999999999999,39.6,48.9,83.1,46.8,101.39999999999999,51.0,108.3,62.099999999999994,42.3,64.5,65.39999999999999,65.39999999999999,85.8,77.7,101.1,84.3,108.3,43.8,49.5
labeled-data/Sample2/0301.png,158.4,64.5,152.4,47.699999999999996,113.1,87.6,114.3,100.8,119.39999999999999,106.5,109.5,90.3,100.5,100.8,94.5,106.8,111.6,63.3,109.5,51.0,99.89999999999999,70.5,96.0,72.0,102.3,39.0,49.8,83.1,46.8,101.39999999999999,51.0,108.3,62.699999999999996,42.3,66.3,65.39999999999999,68.39999999999999,85.8,80.1,102.3,86.7,107.39999999999999,45.3,50.4
labeled-data/Sample2/0302.png,159.0,64.8,153.9,48.3,,,114.3,100.8,119.39999999999999,106.5,113.1,89.7,103.8,100.5,99.0,107.1,112.8,63.3,110.7,50.699999999999996,101.1,70.5,97.5,72.0,104.1,37.8,51.9,83.39999999999999,46.8,101.39999999999999,51.0,108.3,63.9,42.3,66.3,65.39999999999999,71.1,86.7,82.2,102.6,87.89999999999999,108.89999999999999,46.199999999999996,51.0
labeled-data/Sample2/0303.png,159.6,64.5,155.1,49.199999999999996,,,114.3,100.8,119.39999999999999,106.5,116.39999999999999,89.1,108.3,100.8,102.6,106.2,115.8,63.0,111.89999999999999,49.8,102.89999999999999,70.5,99.89999999999999,70.8,105.3,38.1,51.9,83.39999999999999,46.8,101.39999999999999,51.0,108.3,64.5,42.3,68.1,65.39999999999999,72.6,87.6,82.8,102.6,90.0,108.89999999999999,48.0,51.0
labeled-data/Sample2/0304.png,160.5,64.5,156.0,49.199999999999996,114.0,86.39999999999999,,,119.39999999999999,106.5,119.1,88.8,113.39999999999999,100.5,106.8,105.3,117.3,62.4,114.6,49.199999999999996,103.5,70.5,99.89999999999999,70.8,105.6,38.4,51.9,83.39999999999999,46.8,101.39999999999999,51.0,108.3,66.6,42.3,68.1,65.39999999999999,72.6,87.6,84.6,102.6,91.2,110.1,50.4,51.3
labeled-data/Sample2/0305.png,162.0,64.8,156.9,49.5,114.89999999999999,86.39999999999999,,,119.39999999999999,106.5,123.0,88.2,117.0,100.2,111.89999999999999,105.89999999999999,117.3,62.4,115.5,48.0,105.6,70.5,103.2,69.89999999999999,107.39999999999999,38.1,53.1,84.0,47.1,101.39999999999999,51.0,108.3,66.6,42.3,69.89999999999999,66.6,73.2,87.6,84.3,103.5,91.2,110.1,51.6,51.6
labeled-data/Sample2/0306.png,163.2,65.1,158.4,49.5,115.19999999999999,86.39999999999999,115.19999999999999,98.7,119.39999999999999,106.5,125.39999999999999,87.3,120.6,99.3,117.6,105.3,119.39999999999999,60.599999999999994,116.69999999999999,48.3,108.0,70.5,107.7,69.6,108.89999999999999,37.8,54.3,84.0,47.699999999999996,101.39999999999999,51.0,108.3,69.6,42.3,71.1,66.6,73.5,87.6,84.3,104.1,91.2,110.1,52.8,51.6
labeled-data/Sample2/0307.png,164.4,65.7,160.2,50.699999999999996,116.39999999999999,86.39999999999999,115.5,99.3,119.1,106.5,128.4,86.1,125.39999999999999,99.6,120.89999999999999,104.7,121.19999999999999,60.0,118.19999999999999,48.3,110.39999999999999,70.5,108.6,69.3,110.39999999999999,37.8,54.6,84.0,48.3,100.8,51.0,108.3,70.5,42.3,72.0,66.6,73.5,87.6,84.3,104.39999999999999,91.2,110.1,54.3,51.6
labeled-data/Sample2/0308.png,166.2,66.6,162.6,51.3,116.69999999999999,86.1,115.8,99.6,119.1,106.5,130.2,85.5,130.2,98.7,126.3,105.0,122.1,60.0,119.1,48.0,111.6,70.5,109.2,69.6,111.3,37.5,56.1,83.39999999999999,48.3,100.8,51.0,108.3,71.7,42.3,73.2,66.6,74.1,87.6,84.3,104.39999999999999,91.2,110.1,55.199999999999996,51.6
labeled-data/Sample2/0309.png,167.4,66.3,163.2,50.4,117.6,86.1,115.8,99.6,120.6,106.5,133.2,85.2,133.2,98.1,130.5,105.89999999999999,124.19999999999999,59.699999999999996,122.39999999999999,47.4,113.7,70.5,109.2,69.6,114.0,36.3,56.1,83.39999999999999,49.5,100.8,51.0,108.3,74.1,42.9,74.7,66.6,74.1,87.6,84.3,104.39999999999999,91.2,110.1,56.4,51.6
labeled-data/Sample2/0310.png,167.4,66.3,164.4,50.4,118.5,84.89999999999999,115.8,99.6,120.6,106.5,135.6,85.5,138.0,99.0,135.0,105.3,126.3,59.699999999999996,124.5,48.0,116.39999999999999,70.5,109.2,69.6,114.6,37.5,57.599999999999994,83.39999999999999,49.5,100.8,51.0,108.3,74.39999999999999,42.9,75.89999999999999,66.6,74.7,87.6,84.3,104.39999999999999,91.2,110.1,57.9,51.0
labeled-data/Sample2/0311.png,170.1,66.3,166.2,50.4,118.5,85.2,115.8,99.6,120.6,106.5,137.7,84.6,140.4,98.1,140.1,105.3,128.4,59.699999999999996,124.5,48.0,117.3,70.5,112.8,69.6,116.39999999999999,37.5,57.599999999999994,83.1,52.5,99.6,51.0,108.3,75.89999999999999,42.9,77.39999999999999,67.2,74.7,87.6,84.3,104.39999999999999,91.2,110.1,58.5,50.699999999999996
labeled-data/Sample2/0312.png,172.2,65.39999999999999,167.1,49.8,118.8,85.2,115.8,99.6,120.6,106.5,138.6,84.3,143.7,98.7,144.29999999999998,105.6,129.9,59.699999999999996,127.19999999999999,48.0,119.69999999999999,71.1,117.3,69.3,116.69999999999999,37.5,57.599999999999994,82.8,54.0,99.0,50.699999999999996,107.1,76.8,42.6,77.39999999999999,67.5,74.7,87.6,84.3,104.39999999999999,91.2,110.1,59.699999999999996,49.8
labeled-data/Sample2/0313.png,174.0,65.1,168.9,48.9,118.8,85.2,115.8,99.6,120.6,106.5,140.1,84.3,146.1,98.7,148.79999999999998,105.0,132.0,59.699999999999996,127.8,48.0,122.1,71.7,117.89999999999999,69.3,118.5,37.5,59.4,82.5,56.1,99.0,51.6,106.5,78.0,42.0,78.0,67.5,76.5,87.0,84.3,104.39999999999999,91.2,110.1,60.599999999999994,48.9
labeled-data/Sample2/0314.png,174.6,65.1,169.79999999999998,48.6,120.0,85.8,115.8,99.6,120.6,106.5,141.9,84.3,149.1,98.39999999999999,152.7,105.89999999999999,133.2,59.699999999999996,129.6,48.0,122.39999999999999,71.7,118.8,69.3,119.1,37.8,61.199999999999996,82.2,58.5,99.0,53.4,105.0,79.5,41.699999999999996,78.6,67.5,76.5,87.0,84.3,104.39999999999999,91.2,110.1,61.8,48.6
labeled-data/Sample2/0315.png,175.79999999999998,64.2,170.1,47.699999999999996,120.6,85.5,116.1,99.6,120.6,106.5,145.2,85.2,150.0,98.39999999999999,154.2,105.6,135.29999999999998,59.699999999999996,130.5,47.4,123.89999999999999,71.7,120.6,69.6,120.0,37.8,62.4,82.8,61.8,99.0,55.8,105.0,81.3,41.1,79.8,67.5,77.39999999999999,86.39999999999999,84.3,104.39999999999999,91.2,110.1,63.0,48.6
labeled-data/Sample2/0316.png,177.9,62.699999999999996,171.9,47.1,120.89999999999999,86.39999999999999,116.39999999999999,99.6,120.6,106.5,146.1,85.5,152.1,98.7,156.6,106.8,137.1,59.699999999999996,131.7,47.4,125.69999999999999,71.39999999999999,121.8,69.6,122.39999999999999,37.8,64.8,82.5,63.599999999999994,99.0,58.199999999999996,104.7,82.5,40.8,80.7,67.5,78.0,86.1,84.3,104.39999999999999,91.2,110.1,64.2,47.699999999999996
labeled-data/Sample2/0317.png,179.1,61.8,173.1,45.9,120.89999999999999,86.39999999999999,116.39999999999999,99.6,120.6,106.5,147.6,86.1,153.9,99.6,159.0,105.89999999999999,138.9,59.699999999999996,131.7,47.4,128.7,71.39999999999999,123.89999999999999,69.6,123.6,38.1,66.3,82.2,66.6,99.0,61.199999999999996,104.7,83.7,40.5,82.2,68.1,78.3,85.8,84.3,104.39999999999999,91.2,110.1,65.7,46.8
labeled-data/Sample2/0318.png,180.29999999999998,60.599999999999994,174.0,45.6,120.89999999999999,86.39999999999999,117.0,99.6,120.6,106.5,149.4,87.3,155.4,100.2,159.9,106.5,140.4,59.699999999999996,133.79999999999998,47.4,129.9,71.1,126.6,69.6,124.19999999999999,38.1,69.0,82.2,69.6,99.0,64.8,105.0,85.5,40.5,83.39999999999999,69.0,78.89999999999999,85.8,84.3,104.39999999999999,91.2,110.1,66.89999999999999,46.8
labeled-data/Sample2/0319.png,182.7,58.5,175.2,44.1,121.19999999999999,86.39999999999999,117.0,99.6,120.6,106.5,150.29999999999998,88.8,155.7,100.2,161.4,106.5,142.2,59.699999999999996,134.1,47.4,130.2,71.1,127.8,69.6,125.69999999999999,38.1,71.39999999999999,80.7,72.3,98.1,69.6,105.6,86.7,40.5,83.7,69.0,80.39999999999999,84.89999999999999,84.3,104.39999999999999,91.2,110.1,67.8,46.199999999999996
labeled-data/Sample2/0320.png,183.9,57.3,176.7,43.5,121.8,86.39999999999999,117.0,99.6,120.6,106.5,150.29999999999998,88.8,155.7,100.2,162.29999999999998,106.8,143.1,59.699999999999996,136.79999999999998,47.1,132.0,71.1,129.0,69.6,126.6,38.1,73.5,81.3,74.7,98.1,71.7,105.3,87.89999999999999,39.9,84.3,69.3,80.39999999999999,84.89999999999999,86.1,104.39999999999999,91.2,110.1,69.3,46.5
labeled-data/Sample2/0321.png,184.2,57.3,177.6,43.199999999999996,123.6,86.39999999999999,117.6,99.6,120.6,106.5,150.29999999999998,88.8,156.29999999999998,101.7,162.29999999999998,106.8,144.0,59.699999999999996,138.9,47.1,135.6,70.8,129.29999999999998,69.6,127.8,38.699999999999996,75.3,80.7,78.3,97.5,76.5,105.6,90.0,39.9,84.6,68.7,80.39999999999999,84.89999999999999,86.1,104.39999999999999,91.2,110.1,70.8,46.5
labeled-data/Sample2/0322.png,184.5,57.3,178.79999999999998,42.6,124.19999999999999,86.39999999999999,118.19999999999999,99.6,120.6,106.5,151.5,89.7,156.6,101.7,162.29999999999998,106.8,144.9,59.699999999999996,140.1,47.1,137.1,70.5,130.79999999999998,69.6,127.8,38.699999999999996,77.1,80.7,80.1,97.8,81.3,105.6,90.6,39.6,85.2,68.39999999999999,81.3,84.89999999999999,86.1,104.39999999999999,91.2,110.1,73.2,45.6
labeled-data/Sample2/0323.png,185.4,57.3,180.6,42.0,124.19999999999999,86.39999999999999,118.19999999999999,99.6,120.6,106.5,151.5,89.7,156.6,101.7,162.29999999999998,106.8,146.7,59.699999999999996,140.1,47.1,138.29999999999998,70.5,131.7,69.6,129.0,38.699999999999996,,,,,,,93.0,39.0,86.7,68.39999999999999,81.3,84.89999999999999,86.1,104.39999999999999,91.2,110.1,74.39999999999999,45.6
labeled-data/Sample2/0324.png,187.2,57.3,180.9,42.0,125.39999999999999,86.1,118.19999999999999,99.6,120.6,106.5,151.5,89.7,156.6,101.7,162.29999999999998,106.8,148.2,59.699999999999996,141.6,47.1,138.29999999999998,70.5,133.5,69.6,130.5,38.699999999999996,,,88.5,97.5,,,94.2,39.0,88.2,68.39999999999999,82.5,83.7,86.1,104.39999999999999,91.2,110.1,75.6,45.0
labeled-data/Sample2/0325.png,189.6,57.3,181.79999999999998,41.4,125.69999999999999,85.8,119.69999999999999,99.3,120.6,106.5,152.1,89.7,156.6,101.7,162.29999999999998,106.8,150.0,59.4,145.2,47.699999999999996,139.2,70.5,133.5,69.6,131.7,39.0,,,91.2,96.3,92.39999999999999,105.0,95.39999999999999,38.699999999999996,91.2,68.39999999999999,83.39999999999999,84.89999999999999,86.1,104.39999999999999,91.2,110.1,77.39999999999999,45.0
labeled-data/Sample2/0326.png,190.2,57.3,183.6,40.199999999999996,127.5,85.8,119.69999999999999,99.3,120.6,106.5,152.4,90.0,156.6,101.7,162.29999999999998,106.8,150.0,59.4,145.79999999999998,48.0,139.5,70.5,135.6,69.6,134.1,39.0,,,95.1,96.3,96.0,105.0,96.3,38.699999999999996,92.1,68.1,84.3,84.0,86.39999999999999,102.89999999999999,91.2,110.1,78.6,45.0
labeled-data/Sample2/0327.png,191.4,57.3,184.5,40.5,128.1,86.1,120.89999999999999,98.39999999999999,120.6,106.5,152.4,90.0,156.6,101.7,162.29999999999998,106.8,151.2,59.4,147.6,48.0,139.5,70.5,135.6,69.6,136.2,39.0,91.8,81.6,97.8,96.3,99.3,104.1,98.1,38.4,92.7,67.8,84.89999999999999,84.0,86.39999999999999,102.89999999999999,91.2,110.1,80.1,44.699999999999996
labeled-data/Sample2/0328.png,193.2,57.599999999999994,185.4,40.8,130.5,85.8,120.89999999999999,98.39999999999999,120.6,106.5,152.7,90.0,156.6,101.7,162.29999999999998,106.8,152.1,59.4,149.4,48.0,140.1,70.5,137.7,69.6,137.7,39.0,94.2,81.89999999999999,101.7,96.3,104.1,104.1,98.39999999999999,38.4,93.3,67.8,84.89999999999999,84.0,86.39999999999999,102.89999999999999,91.2,110.1,81.6,44.699999999999996
labeled-data/Sample2/0329.png,194.4,56.4,186.6,40.8,132.29999999999998,85.8,122.69999999999999,98.39999999999999,120.6,106.5,152.7,90.0,156.6,101.7,162.29999999999998,106.8,152.1,59.4,149.4,47.699999999999996,141.0,70.5,139.2,69.6,138.9,39.0,96.89999999999999,81.0,105.3,96.3,107.1,104.7,100.2,38.4,94.2,67.8,87.3,84.0,86.39999999999999,102.89999999999999,91.2,110.1,82.8,45.0
labeled-data/Sample2/0330.png,194.7,56.4,188.1,41.699999999999996,134.7,85.8,124.19999999999999,98.1,120.89999999999999,105.3,152.7,88.5,156.6,101.7,162.29999999999998,106.8,153.6,59.4,149.1,48.3,141.0,70.5,141.0,69.6,140.7,39.0,97.5,80.7,108.0,96.3,110.7,104.7,101.7,38.4,95.39999999999999,67.8,87.3,84.0,86.39999999999999,102.89999999999999,91.2,110.1,83.7,45.0
labeled-data/Sample2/0331.png,195.29999999999998,56.4,189.6,42.0,137.4,85.8,126.89999999999999,98.1,122.69999999999999,105.3,152.7,88.5,156.6,101.7,162.29999999999998,106.8,154.79999999999998,59.4,149.7,47.4,141.6,70.2,141.9,69.6,140.7,38.699999999999996,100.8,81.3,110.7,96.6,114.0,104.1,102.89999999999999,38.4,96.0,67.8,87.3,84.0,86.39999999999999,102.89999999999999,91.2,110.1,85.2,45.9
labeled-data/Sample2/0332.png,195.9,56.4,190.79999999999998,42.3,138.9,85.8,129.9,98.7,124.5,103.5,154.5,88.5,156.6,101.7,162.29999999999998,106.8,156.9,58.5,149.7,47.4,142.79999999999998,69.6,141.9,69.6,141.6,38.699999999999996,104.39999999999999,81.6,113.7,96.6,117.89999999999999,103.5,104.1,38.4,98.1,67.8,88.5,82.8,86.39999999999999,102.89999999999999,91.2,110.1,86.39999999999999,46.5
labeled-data/Sample2/0333.png,199.2,58.8,192.29999999999998,42.6,142.5,86.39999999999999,133.2,98.7,127.19999999999999,102.89999999999999,154.5,88.5,156.6,101.7,162.29999999999998,106.8,156.9,58.5,152.1,47.1,145.5,69.6,142.79999999999998,69.6,143.1,38.699999999999996,106.5,81.89999999999999,115.5,97.2,120.89999999999999,104.7,105.89999999999999,38.4,99.0,67.8,88.5,82.8,86.39999999999999,102.89999999999999,91.2,110.1,87.3,46.5
